Episode,TotalReward,SquaresRevealed,Epsilon,WinRatio,EpisodeTime,AverageMoveTime
541,-0.09782608695652173,83,0.7626000000000261,0.0018484288354898336,1.9832894802093506,0.3305482467015584
542,-0.21739130434782594,72,0.7621000000000262,0.0018450184501845018,1.03889799118042,0.207779598236084
543,-0.35869565217391297,59,0.7618000000000262,0.001841620626151013,0.8844854831695557,0.29482849438985187
544,-0.07608695652173891,85,0.7610000000000263,0.001838235294117647,2.387014150619507,0.29837676882743835
545,-0.05434782608695643,87,0.7607000000000264,0.001834862385321101,0.5823414325714111,0.19411381085713705
546,-0.17391304347826086,76,0.7605000000000264,0.0018315018315018315,1.0266239643096924,0.5133119821548462
547,-0.021739130434782372,90,0.7597000000000265,0.0018281535648994515,2.4900104999542236,0.31125131249427795
548,-0.043478260869564966,88,0.7589000000000266,0.0018248175182481751,1.8679728507995605,0.23349660634994507
549,-0.9891304347826086,1,0.7587000000000266,0.0018214936247723133,0.9665417671203613,0.48327088356018066
550,-0.10869565217391308,82,0.7585000000000266,0.0018181818181818182,0.9955589771270752,0.4977794885635376
551,-0.14130434782608692,79,0.7582000000000266,0.0018148820326678765,0.6333084106445312,0.2111028035481771
552,-0.08695652173913049,84,0.7580000000000267,0.0018115942028985507,0.4523286819458008,0.2261643409729004
553,-0.010869565217391242,91,0.7576000000000267,0.0018083182640144665,1.3876864910125732,0.3469216227531433
554,3.0,92,0.7570000000000268,0.0036101083032490976,1.2166903018951416,0.2027817169825236
555,-0.13043478260869545,80,0.7563000000000268,0.0036036036036036037,1.649949312210083,0.23570704460144043
556,-0.032608695652173725,89,0.7556000000000269,0.0035971223021582736,2.066664934158325,0.2952378477369036
557,-0.0760869565217388,85,0.7542000000000271,0.003590664272890485,4.593022108078003,0.32807300771985737
558,-0.2282608695652173,71,0.7539000000000271,0.0035842293906810036,0.6136610507965088,0.20455368359883627
559,-0.18478260869565188,75,0.7530000000000272,0.0035778175313059034,2.0049967765808105,0.22277741962009007
560,-0.01086956521739113,91,0.7525000000000273,0.0035714285714285713,1.350916862487793,0.2701833724975586
561,-0.09782608695652173,83,0.7523000000000273,0.0035650623885918,0.4216618537902832,0.2108309268951416
562,-0.04347826086956519,88,0.7519000000000273,0.0035587188612099642,0.7740683555603027,0.19351708889007568
563,-0.11956521739130421,81,0.7512000000000274,0.003552397868561279,2.4702260494232178,0.35288943563188824
564,-0.23913043478260854,70,0.7505000000000275,0.0035460992907801418,2.412916660308838,0.3447023800441197
565,-0.05434782608695632,87,0.7499000000000275,0.0035398230088495575,1.1567199230194092,0.1927866538365682
566,-0.1630434782608695,77,0.7495000000000276,0.0035335689045936395,0.9263122081756592,0.2315780520439148
567,-0.05434782608695654,87,0.7491000000000276,0.003527336860670194,2.077360153198242,0.5193400382995605
568,-0.07608695652173914,85,0.7488000000000277,0.0035211267605633804,0.6950016021728516,0.23166720072428384
569,-0.9891304347826086,1,0.7486000000000277,0.0035149384885764497,0.4257686138153076,0.2128843069076538
570,-0.17391304347826086,76,0.7484000000000277,0.0035087719298245615,0.44696569442749023,0.22348284721374512
571,-0.0760869565217388,85,0.7475000000000278,0.0035026269702276708,2.4262771606445312,0.26958635118272567
572,-0.05434782608695654,87,0.7471000000000279,0.0034965034965034965,1.1137242317199707,0.2784310579299927
573,-0.11956521739130421,81,0.7463000000000279,0.0034904013961605585,2.400907039642334,0.30011337995529175
574,-0.04347826086956519,88,0.746100000000028,0.003484320557491289,0.416689395904541,0.2083446979522705
575,-0.03260869565217395,89,0.745900000000028,0.0034782608695652175,0.38126373291015625,0.19063186645507812
576,-0.08695652173913038,84,0.745500000000028,0.003472222222222222,0.9049582481384277,0.22623956203460693
577,-0.13043478260869568,80,0.745300000000028,0.0034662045060658577,0.4203643798828125,0.21018218994140625
578,-0.9891304347826086,1,0.7451000000000281,0.0034602076124567475,1.0117125511169434,0.5058562755584717
579,-0.11956521739130421,81,0.7447000000000281,0.0034542314335060447,0.7882983684539795,0.19707459211349487
580,-0.9782608695652174,2,0.7444000000000282,0.0034482758620689655,1.2066924571990967,0.40223081906636554
581,-0.17391304347826075,76,0.7440000000000282,0.0034423407917383822,0.9551184177398682,0.23877960443496704
582,-0.05434782608695632,87,0.7432000000000283,0.003436426116838488,1.9175174236297607,0.2396896779537201
583,-0.15217391304347816,78,0.7427000000000283,0.003430531732418525,1.169616937637329,0.23392338752746583
584,-0.021739130434782483,90,0.7422000000000284,0.003424657534246575,1.047976016998291,0.2095952033996582
585,3.0,92,0.7419000000000284,0.005128205128205128,0.771669864654541,0.25722328821818036
586,-0.1413043478260868,79,0.7414000000000285,0.005119453924914676,1.688030481338501,0.3376060962677002
587,-0.09782608695652162,83,0.7408000000000285,0.005110732538330494,1.7843000888824463,0.2973833481470744
588,-0.07608695652173902,85,0.7402000000000286,0.00510204081632653,1.2376329898834229,0.20627216498057047
589,-0.010869565217391242,91,0.7396000000000287,0.0050933786078098476,1.8133246898651123,0.30222078164418537
590,-0.9891304347826086,1,0.7394000000000287,0.005084745762711864,0.428356409072876,0.214178204536438
591,3.0,92,0.7386000000000288,0.00676818950930626,2.479362726211548,0.3099203407764435
592,-0.04347826086956508,88,0.7382000000000288,0.006756756756756757,0.9166586399078369,0.22916465997695923
593,-0.28260869565217395,66,0.7378000000000289,0.006745362563237774,1.3586828708648682,0.33967071771621704
594,-0.07608695652173891,85,0.736800000000029,0.006734006734006734,2.0263254642486572,0.20263254642486572
595,-0.17391304347826086,76,0.736300000000029,0.0067226890756302525,1.1118316650390625,0.2223663330078125
596,-0.40217391304347827,55,0.7361000000000291,0.006711409395973154,0.4058346748352051,0.20291733741760254
597,-0.9891304347826086,1,0.7359000000000291,0.006700167504187605,0.4256439208984375,0.21282196044921875
598,-0.9347826086956522,6,0.7352000000000292,0.006688963210702341,2.0686070919036865,0.2955152988433838
599,-0.021739130434782372,90,0.7346000000000292,0.00667779632721202,2.492302179336548,0.4153836965560913
600,-0.06521739130434778,86,0.7344000000000293,0.006666666666666667,0.41083312034606934,0.20541656017303467
601,-0.19565217391304335,74,0.7340000000000293,0.0066555740432612314,1.4453132152557373,0.3613283038139343
602,-0.42391304347826086,53,0.7335000000000294,0.006644518272425249,1.3469939231872559,0.26939878463745115
603,-0.9891304347826086,1,0.7333000000000294,0.006633499170812604,0.44034886360168457,0.22017443180084229
604,-0.05434782608695643,87,0.7330000000000294,0.006622516556291391,0.7462401390075684,0.2487467130025228
605,-0.06521739130434778,86,0.7326000000000294,0.006611570247933884,1.6235785484313965,0.4058946371078491
606,-0.26086956521739135,68,0.7324000000000295,0.006600660066006601,0.41768527030944824,0.20884263515472412
607,-0.1195652173913041,81,0.7317000000000295,0.006589785831960461,1.7803499698638916,0.25433570998055594
608,-0.08695652173913015,84,0.7308000000000296,0.006578947368421052,1.897984504699707,0.21088716718885633
609,-0.04347826086956519,88,0.7304000000000297,0.006568144499178982,1.5096354484558105,0.37740886211395264
610,-0.2717391304347826,67,0.7301000000000297,0.006557377049180328,1.242049217224121,0.4140164057413737
611,-0.2065217391304346,73,0.7294000000000298,0.006546644844517185,1.6353175640106201,0.23361679485866002
612,-0.42391304347826086,53,0.7291000000000298,0.006535947712418301,0.6059472560882568,0.2019824186960856
613,-0.9891304347826086,1,0.7289000000000299,0.0065252854812398045,1.0845592021942139,0.5422796010971069
614,-0.9891304347826086,1,0.7287000000000299,0.006514657980456026,0.968348503112793,0.4841742515563965
615,-0.01086956521739102,91,0.72760000000003,0.0065040650406504065,3.659684658050537,0.33269860527732154
616,-0.34782608695652173,60,0.72740000000003,0.006493506493506494,0.4226212501525879,0.21131062507629395
617,-0.3369565217391304,61,0.7271000000000301,0.006482982171799027,0.604729175567627,0.20157639185587564
618,-0.2717391304347826,67,0.7268000000000301,0.006472491909385114,1.4606847763061523,0.4868949254353841
619,-0.11956521739130432,81,0.7265000000000301,0.006462035541195477,0.6236350536346436,0.20787835121154785
620,-0.16304347826086962,77,0.7261000000000302,0.0064516129032258064,1.4243438243865967,0.35608595609664917
621,-0.11956521739130432,81,0.7254000000000302,0.00644122383252818,1.4949965476989746,0.2135709353855678
622,-0.10869565217391297,82,0.7249000000000303,0.006430868167202572,1.1383299827575684,0.22766599655151368
623,-0.021739130434782594,90,0.7246000000000303,0.006420545746388443,0.6116507053375244,0.20388356844584146
624,-0.2934782608695651,65,0.7242000000000304,0.00641025641025641,0.7636959552764893,0.19092398881912231
625,-0.09782608695652162,83,0.7237000000000304,0.0064,1.0283441543579102,0.20566883087158203
626,-0.1630434782608695,77,0.7235000000000305,0.006389776357827476,0.4123961925506592,0.2061980962753296
627,-0.06521739130434778,86,0.7233000000000305,0.006379585326953748,0.9559969902038574,0.4779984951019287
628,-0.11956521739130443,81,0.7228000000000305,0.006369426751592357,1.432319164276123,0.2864638328552246
629,-0.35869565217391275,59,0.7221000000000306,0.006359300476947536,3.1039414405822754,0.44342020579746794
630,-0.10869565217391308,82,0.7218000000000306,0.006349206349206349,1.0258066654205322,0.3419355551401774
631,-0.10869565217391308,82,0.7215000000000307,0.006339144215530904,0.595160722732544,0.19838690757751465
632,-0.14130434782608692,79,0.7211000000000307,0.006329113924050633,0.8070368766784668,0.2017592191696167
633,-0.1413043478260868,79,0.7207000000000308,0.00631911532385466,0.8319895267486572,0.2079973816871643
634,-0.05434782608695643,87,0.7202000000000308,0.006309148264984227,1.3223764896392822,0.26447529792785646
635,-0.1630434782608694,77,0.7196000000000309,0.006299212598425197,1.9813592433929443,0.3302265405654907
636,-0.032608695652173614,89,0.718800000000031,0.006289308176100629,2.177281379699707,0.2721601724624634
637,-0.03260869565217395,89,0.718600000000031,0.006279434850863423,0.4236307144165039,0.21181535720825195
638,-0.11956521739130421,81,0.718100000000031,0.006269592476489028,1.656233310699463,0.33124666213989257
639,-0.15217391304347816,78,0.7178000000000311,0.006259780907668232,0.7027978897094727,0.23426596323649088
640,-0.08695652173913027,84,0.7173000000000311,0.00625,2.36765193939209,0.47353038787841795
641,-0.3152173913043478,63,0.7168000000000312,0.0062402496099844,2.270369052886963,0.4540738105773926
642,-0.04347826086956519,88,0.7164000000000312,0.006230529595015576,0.840313196182251,0.21007829904556274
643,-0.3043478260869561,64,0.7154000000000313,0.006220839813374806,2.7450156211853027,0.2745015621185303
644,-0.7717391304347826,21,0.7150000000000314,0.006211180124223602,1.8989696502685547,0.47474241256713867
645,-0.10869565217391308,82,0.7148000000000314,0.006201550387596899,0.42037534713745117,0.21018767356872559
646,-0.021739130434782483,90,0.7141000000000315,0.006191950464396285,1.6196582317352295,0.23137974739074707
647,-0.07608695652173914,85,0.7138000000000315,0.0061823802163833074,0.6419928073883057,0.21399760246276855
648,-0.26086956521739124,68,0.7134000000000316,0.006172839506172839,0.8393368721008301,0.20983421802520752
649,-0.13043478260869568,80,0.7132000000000316,0.0061633281972265025,0.41025686264038086,0.20512843132019043
650,-0.010869565217391242,91,0.7125000000000317,0.006153846153846154,2.02864146232605,0.2898059231894357
651,-0.08695652173913049,84,0.7123000000000317,0.006144393241167435,0.3962521553039551,0.19812607765197754
652,-0.13043478260869545,80,0.7116000000000318,0.006134969325153374,1.5666353702545166,0.22380505289350236
653,-0.06521739130434778,86,0.7111000000000318,0.006125574272588055,2.0959994792938232,0.41919989585876466
654,-0.8043478260869565,18,0.7109000000000318,0.0061162079510703364,0.9843127727508545,0.49215638637542725
655,-0.11956521739130432,81,0.7104000000000319,0.0061068702290076335,2.9606857299804688,0.5921371459960938
656,-0.17391304347826086,76,0.7100000000000319,0.006097560975609756,0.7959914207458496,0.1989978551864624
657,-0.13043478260869557,80,0.709700000000032,0.0060882800608828,1.181328296661377,0.39377609888712567
658,-0.30434782608695654,64,0.709400000000032,0.0060790273556231,1.1439485549926758,0.3813161849975586
659,-0.14130434782608692,79,0.709200000000032,0.006069802731411229,0.40108275413513184,0.20054137706756592
660,-0.13043478260869557,80,0.7088000000000321,0.006060606060606061,0.8556807041168213,0.21392017602920532
661,-0.4130434782608695,54,0.7085000000000321,0.006051437216338881,0.6353378295898438,0.2117792765299479
662,-0.3369565217391305,61,0.7083000000000321,0.006042296072507553,0.9753899574279785,0.48769497871398926
663,-0.05434782608695621,87,0.7074000000000322,0.006033182503770739,3.0096821784973145,0.33440913094414604
664,-0.08695652173913038,84,0.7068000000000323,0.006024096385542169,1.3519387245178223,0.22532312075297037
665,-0.18478260869565222,75,0.7066000000000323,0.006015037593984963,0.4166545867919922,0.2083272933959961
666,-0.15217391304347816,78,0.7061000000000324,0.006006006006006006,1.1970036029815674,0.23940072059631348
667,-0.9891304347826086,1,0.7059000000000324,0.005997001499250375,0.9999790191650391,0.49998950958251953
668,-0.10869565217391275,82,0.7051000000000325,0.005988023952095809,2.115699291229248,0.264462411403656
669,-0.23913043478260854,70,0.7046000000000325,0.005979073243647235,1.176537036895752,0.2353074073791504
670,-0.15217391304347827,78,0.7040000000000326,0.005970149253731343,2.5136682987213135,0.41894471645355225
671,-0.03260869565217395,89,0.7038000000000326,0.005961251862891207,0.3726048469543457,0.18630242347717285
672,3.0,92,0.7036000000000326,0.00744047619047619,1.1283352375030518,0.5641676187515259
673,-0.07608695652173902,85,0.7030000000000327,0.007429420505200594,1.1989972591400146,0.19983287652333578
674,-0.14130434782608692,79,0.7027000000000327,0.00741839762611276,0.631356954574585,0.21045231819152832
675,-0.11956521739130421,81,0.7023000000000328,0.007407407407407408,0.8186190128326416,0.2046547532081604
676,-0.2065217391304348,73,0.7021000000000328,0.0073964497041420114,1.0835809707641602,0.5417904853820801
677,-0.10869565217391275,82,0.7014000000000329,0.007385524372230428,2.8566484451293945,0.4080926350184849
678,-0.08695652173913027,84,0.7009000000000329,0.007374631268436578,1.22548508644104,0.245097017288208
679,-0.08695652173913038,84,0.700400000000033,0.007363770250368188,1.9311935901641846,0.38623871803283694
680,-0.043478260869564966,88,0.6995000000000331,0.007352941176470588,2.0479915142059326,0.22755461268954807
681,3.0,92,0.6986000000000332,0.00881057268722467,2.1413283348083496,0.23792537053426108
682,-0.07608695652173914,85,0.6983000000000332,0.008797653958944282,0.5800278186798096,0.19334260622660318
683,-0.5543478260869565,41,0.6979000000000333,0.008784773060029283,1.4606616497039795,0.3651654124259949
684,-0.09782608695652173,83,0.6976000000000333,0.008771929824561403,1.1833574771881104,0.3944524923960368
685,-0.1195652173913041,81,0.6970000000000334,0.008759124087591242,1.4910011291503906,0.24850018819173178
686,-0.1847826086956521,75,0.6966000000000334,0.008746355685131196,1.6119844913482666,0.40299612283706665
687,-0.13043478260869557,80,0.6963000000000334,0.008733624454148471,1.2124593257904053,0.40415310859680176
688,-0.05434782608695654,87,0.6961000000000335,0.00872093023255814,0.9852917194366455,0.49264585971832275
689,-0.010869565217390575,91,0.6944000000000337,0.008708272859216255,5.280370712280273,0.3106100418988396
690,-0.07608695652173914,85,0.6942000000000337,0.008695652173913044,1.081141710281372,0.540570855140686
691,-0.17391304347826075,76,0.6938000000000337,0.008683068017366137,2.040165901184082,0.5100414752960205
692,-0.032608695652173836,89,0.6930000000000338,0.008670520231213872,2.0873594284057617,0.2609199285507202
693,-0.05434782608695643,87,0.6923000000000339,0.008658008658008658,1.7499737739562988,0.2499962534223284
694,-0.48913043478260865,47,0.6920000000000339,0.008645533141210375,0.9479684829711914,0.31598949432373047
695,-0.26086956521739113,68,0.691400000000034,0.008633093525179856,1.9512836933135986,0.3252139488855998
696,-0.1630434782608695,77,0.691200000000034,0.008620689655172414,0.39572930335998535,0.19786465167999268
697,-0.021739130434782594,90,0.691000000000034,0.00860832137733142,0.39129137992858887,0.19564568996429443
698,-0.08695652173913038,84,0.6907000000000341,0.008595988538681949,0.6870644092559814,0.2290214697519938
699,-0.21739130434782594,72,0.6902000000000341,0.008583690987124463,0.9962363243103027,0.19924726486206054
700,-0.04347826086956519,88,0.6900000000000341,0.008571428571428572,0.4019172191619873,0.20095860958099365
701,-0.6739130434782609,30,0.6897000000000342,0.008559201141226819,1.0490102767944336,0.3496700922648112
702,-0.05434782608695643,87,0.6894000000000342,0.008547008547008548,0.6092619895935059,0.20308732986450195
703,-0.043478260869564966,88,0.6888000000000343,0.008534850640113799,1.30537748336792,0.21756291389465332
704,-0.10869565217391286,82,0.6882000000000343,0.008522727272727272,1.5733516216278076,0.26222527027130127
705,-0.23913043478260865,70,0.6877000000000344,0.00851063829787234,1.609954595565796,0.3219909191131592
706,-0.1195652173913041,81,0.6869000000000345,0.0084985835694051,2.7795982360839844,0.34744977951049805
707,-0.021739130434782594,90,0.6866000000000345,0.008486562942008486,1.157684564590454,0.3858948548634847
708,-0.14130434782608692,79,0.6864000000000345,0.00847457627118644,1.031334400177002,0.515667200088501
709,-0.19565217391304346,74,0.6862000000000346,0.00846262341325811,0.42432117462158203,0.21216058731079102
710,-0.1630434782608694,77,0.6855000000000346,0.008450704225352112,1.5646791458129883,0.22352559225899832
711,-0.184782608695652,75,0.6850000000000347,0.008438818565400843,1.3803963661193848,0.27607927322387693
712,-0.05434782608695654,87,0.6846000000000347,0.008426966292134831,1.7895841598510742,0.44739603996276855
713,-0.40217391304347827,55,0.6844000000000348,0.008415147265077139,0.662369966506958,0.331184983253479
714,-0.05434782608695643,87,0.6839000000000348,0.008403361344537815,1.2224235534667969,0.24448471069335936
715,-0.08695652173913027,84,0.6833000000000349,0.008391608391608392,1.3725545406341553,0.22875909010569254
716,-0.01086956521739113,91,0.682400000000035,0.008379888268156424,2.247164726257324,0.24968496958414713
717,-0.010869565217391242,91,0.6817000000000351,0.008368200836820083,2.67866849899292,0.38266692842756
718,-0.17391304347826086,76,0.6815000000000351,0.008356545961002786,1.1707382202148438,0.5853691101074219
719,-0.08695652173913038,84,0.6811000000000351,0.008344923504867872,1.5215399265289307,0.38038498163223267
720,-0.9891304347826086,1,0.6809000000000351,0.008333333333333333,0.3789660930633545,0.18948304653167725
721,-0.032608695652173614,89,0.6800000000000352,0.008321775312066574,2.0715811252593994,0.2301756805843777
722,-0.10869565217391308,82,0.6796000000000353,0.008310249307479225,0.7938587665557861,0.19846469163894653
723,-0.010869565217391353,91,0.6794000000000353,0.008298755186721992,0.4414479732513428,0.2207239866256714
724,-0.14130434782608692,79,0.6792000000000353,0.008287292817679558,0.4019031524658203,0.20095157623291016
725,-0.17391304347826086,76,0.6787000000000354,0.008275862068965517,1.5971198081970215,0.3194239616394043
726,-0.06521739130434778,86,0.6784000000000354,0.008264462809917356,0.6492276191711426,0.21640920639038086
727,-0.17391304347826086,76,0.6781000000000355,0.008253094910591471,0.7497260570526123,0.2499086856842041
728,-0.04347826086956508,88,0.6777000000000355,0.008241758241758242,1.6856293678283691,0.4214073419570923
729,-0.15217391304347816,78,0.6772000000000356,0.00823045267489712,1.7518682479858398,0.350373649597168
730,-0.06521739130434778,86,0.6766000000000356,0.00821917808219178,1.6440238952636719,0.2740039825439453
731,-0.14130434782608692,79,0.6762000000000357,0.008207934336525308,1.5161256790161133,0.3790314197540283
732,-0.01086956521739113,91,0.6756000000000357,0.00819672131147541,1.463244915008545,0.24387415250142416
733,-0.021739130434782372,90,0.6749000000000358,0.008185538881309686,1.8606376647949219,0.2658053806849888
734,-0.2934782608695652,65,0.6743000000000359,0.008174386920980926,1.6089680194854736,0.2681613365809123
735,-0.07608695652173914,85,0.6741000000000359,0.00816326530612245,0.37834763526916504,0.18917381763458252
736,3.0,92,0.6737000000000359,0.009510869565217392,1.5566918849945068,0.3891729712486267
737,-0.2499999999999999,69,0.673300000000036,0.009497964721845319,1.0607213973999023,0.2651803493499756
738,-0.04347826086956508,88,0.672900000000036,0.009485094850948509,1.5041003227233887,0.37602508068084717
739,-0.043478260869564966,88,0.6719000000000361,0.009472259810554804,2.393862247467041,0.2393862247467041
740,-0.05434782608695654,87,0.6716000000000362,0.00945945945945946,1.263662338256836,0.4212207794189453
741,-0.08695652173913049,84,0.6713000000000362,0.009446693657219974,0.6489839553833008,0.21632798512776694
742,-0.14130434782608692,79,0.6709000000000362,0.009433962264150943,0.7930331230163574,0.19825828075408936
743,-0.08695652173913038,84,0.6704000000000363,0.009421265141318977,1.172760009765625,0.234552001953125
744,-0.17391304347826075,76,0.6699000000000364,0.009408602150537635,1.3708722591400146,0.27417445182800293
745,-0.07608695652173914,85,0.6696000000000364,0.009395973154362415,1.2599053382873535,0.4199684460957845
746,-0.1630434782608693,77,0.6689000000000365,0.00938337801608579,2.0370380878448486,0.29100544112069265
747,-0.0978260869565214,83,0.6681000000000366,0.009370816599732263,2.5705904960632324,0.32132381200790405
748,-0.28260869565217395,66,0.6679000000000366,0.009358288770053475,0.3939990997314453,0.19699954986572266
749,-0.6086956521739131,36,0.6677000000000366,0.009345794392523364,0.3923189640045166,0.1961594820022583
750,-0.13043478260869557,80,0.6671000000000367,0.009333333333333334,1.4820404052734375,0.2470067342122396
751,-0.032608695652173836,89,0.6668000000000367,0.009320905459387484,0.6923086643218994,0.23076955477396646
752,-0.09782608695652162,83,0.6663000000000368,0.009308510638297872,1.2029378414154053,0.24058756828308106
753,-0.06521739130434767,86,0.6658000000000368,0.009296148738379814,1.205944299697876,0.2411888599395752
754,-0.8695652173913043,12,0.6656000000000368,0.009283819628647215,0.9666380882263184,0.4833190441131592
755,-0.03260869565217395,89,0.6653000000000369,0.009271523178807948,0.5803525447845459,0.1934508482615153
756,-0.08695652173913038,84,0.6649000000000369,0.009259259259259259,1.2402927875518799,0.31007319688796997
757,-0.10869565217391275,82,0.664200000000037,0.009247027741083224,2.137030839920044,0.3052901199885777
758,-0.043478260869564966,88,0.6629000000000371,0.009234828496042216,3.5226120948791504,0.27097016114455
759,-0.13043478260869557,80,0.6626000000000372,0.00922266139657444,1.2537157535552979,0.4179052511850993
760,-0.17391304347826086,76,0.6623000000000372,0.009210526315789473,0.6080198287963867,0.20267327626546225
761,-0.07608695652173914,85,0.6619000000000372,0.009198423127463863,2.0036461353302,0.50091153383255
762,-0.14130434782608692,79,0.6613000000000373,0.009186351706036745,1.2627015113830566,0.21045025189717612
763,-0.032608695652173725,89,0.6606000000000374,0.009174311926605505,1.5979726314544678,0.2282818044934954
764,-0.07608695652173914,85,0.6603000000000374,0.009162303664921465,0.5793633460998535,0.19312111536661783
765,-0.05434782608695632,87,0.6591000000000375,0.009150326797385621,3.7089576721191406,0.3090798060099284
766,-0.021739130434782594,90,0.6588000000000376,0.009138381201044387,0.6330482959747314,0.2110160986582438
767,-0.06521739130434778,86,0.6585000000000376,0.009126466753585397,0.5833415985107422,0.19444719950358072
768,-0.9891304347826086,1,0.6583000000000376,0.009114583333333334,1.0283396244049072,0.5141698122024536
769,-0.010869565217391242,91,0.6579000000000377,0.009102730819245773,1.5873253345489502,0.39683133363723755
770,-0.02173913043478215,90,0.6567000000000378,0.00909090909090909,3.6203725337982178,0.3016977111498515
771,3.0,92,0.6562000000000379,0.010376134889753566,1.8333525657653809,0.3666705131530762
772,-0.11956521739130421,81,0.6558000000000379,0.010362694300518135,1.5246448516845703,0.3811612129211426
773,-0.07608695652173891,85,0.654800000000038,0.01034928848641656,2.8546783924102783,0.2854678392410278
774,-0.021739130434782372,90,0.6541000000000381,0.0103359173126615,2.391036033630371,0.34157657623291016
775,-0.09782608695652173,83,0.6539000000000381,0.01032258064516129,1.0363407135009766,0.5181703567504883
776,-0.09782608695652173,83,0.6536000000000382,0.010309278350515464,1.2549898624420166,0.41832995414733887
777,-0.032608695652173725,89,0.6531000000000382,0.010296010296010296,2.2869856357574463,0.4573971271514893
778,-0.032608695652173836,89,0.6526000000000383,0.010282776349614395,1.3233413696289062,0.26466827392578124
779,-0.19565217391304335,74,0.6518000000000383,0.010269576379974325,2.634357213973999,0.3292946517467499
780,-0.05434782608695654,87,0.6516000000000384,0.010256410256410256,0.41066718101501465,0.20533359050750732
781,-0.04347826086956508,88,0.6507000000000385,0.010243277848911651,2.579352378845215,0.2865947087605794
782,-0.04347826086956463,88,0.6493000000000386,0.010230179028132993,3.7949979305267334,0.2710712807519095
783,-0.09782608695652173,83,0.6490000000000387,0.010217113665389528,1.220625638961792,0.406875212987264
784,-0.15217391304347816,78,0.6485000000000387,0.01020408163265306,2.0070137977600098,0.40140275955200194
785,-0.9565217391304348,4,0.6480000000000388,0.01019108280254777,3.378018617630005,0.675603723526001
786,-0.07608695652173902,85,0.6472000000000389,0.010178117048346057,2.3763134479522705,0.2970391809940338
787,-0.9782608695652174,2,0.6469000000000389,0.010165184243964422,1.2510368824005127,0.4170122941335042
788,-0.05434782608695654,87,0.6467000000000389,0.01015228426395939,0.4003133773803711,0.20015668869018555
789,-0.19565217391304346,74,0.6464000000000389,0.010139416983523447,1.4320049285888672,0.47733497619628906
790,-0.9782608695652174,2,0.646100000000039,0.010126582278481013,1.2656497955322266,0.4218832651774089
791,-0.04347826086956508,88,0.645700000000039,0.010113780025284451,0.9773435592651367,0.24433588981628418
792,-0.21739130434782572,72,0.6447000000000391,0.010101010101010102,2.967613458633423,0.2967613458633423
793,-0.17391304347826086,76,0.6444000000000392,0.01008827238335435,0.6076843738555908,0.20256145795186362
794,-0.032608695652173725,89,0.6437000000000392,0.010075566750629723,2.1470048427581787,0.30671497753688265
795,-0.08695652173913049,84,0.6435000000000393,0.010062893081761006,1.0050153732299805,0.5025076866149902
796,-0.2282608695652173,71,0.6431000000000393,0.010050251256281407,1.1509959697723389,0.2877489924430847
797,-0.08695652173913038,84,0.6427000000000394,0.010037641154328732,1.4871246814727783,0.3717811703681946
798,-0.06521739130434778,86,0.6423000000000394,0.010025062656641603,1.5243878364562988,0.3810969591140747
799,-0.5760869565217391,39,0.6419000000000394,0.010012515644555695,1.1546070575714111,0.2886517643928528
800,-0.9891304347826086,1,0.6417000000000395,0.01,1.0570690631866455,0.5285345315933228
801,-0.26086956521739124,68,0.6413000000000395,0.009987515605493134,0.8450000286102295,0.21125000715255737
802,-0.26086956521739124,68,0.6409000000000395,0.00997506234413965,1.6333038806915283,0.4083259701728821
803,-0.21739130434782605,72,0.6405000000000396,0.009962640099626401,1.114009141921997,0.27850228548049927
804,-0.08695652173913049,84,0.6403000000000396,0.009950248756218905,0.4036378860473633,0.20181894302368164
805,-0.010869565217391242,91,0.6395000000000397,0.009937888198757764,2.799985647201538,0.34999820590019226
806,-0.15217391304347805,78,0.6388000000000398,0.009925558312655087,1.8350160121917725,0.26214514459882465
807,-0.05434782608695654,87,0.6382000000000398,0.009913258983890954,1.4283432960510254,0.23805721600850424
808,-0.04347826086956519,88,0.6375000000000399,0.009900990099009901,2.202047109603882,0.3145781585148403
809,-0.05434782608695654,87,0.63710000000004,0.009888751545117428,0.9460890293121338,0.23652225732803345
810,-0.9891304347826086,1,0.63690000000004,0.009876543209876543,0.35958218574523926,0.17979109287261963
811,-0.08695652173913038,84,0.63650000000004,0.009864364981504316,0.9009664058685303,0.22524160146713257
812,-0.1413043478260867,79,0.6356000000000401,0.009852216748768473,3.1549885272979736,0.35055428081088597
813,-0.021739130434782372,90,0.6347000000000402,0.00984009840098401,3.161910057067871,0.3513233396742079
814,-0.06521739130434756,86,0.6340000000000403,0.009828009828009828,2.438936948776245,0.34841956411089214
815,-0.05434782608695621,87,0.6329000000000404,0.0098159509202454,3.6736409664154053,0.3339673605832187
816,-0.2717391304347825,67,0.6324000000000405,0.00980392156862745,1.8333361148834229,0.3666672229766846
817,-0.15217391304347827,78,0.6322000000000405,0.009791921664626682,0.43524670600891113,0.21762335300445557
818,-0.5217391304347827,44,0.6317000000000406,0.009779951100244499,1.005983829498291,0.2011967658996582
819,-0.032608695652173725,89,0.6310000000000406,0.009768009768009768,1.7636573314666748,0.2519510473523821
820,-0.07608695652173902,85,0.6305000000000407,0.00975609756097561,1.7743797302246094,0.3548759460449219
821,-0.22826086956521707,71,0.6295000000000408,0.0097442143727162,2.7283339500427246,0.27283339500427245
