Episode,TotalReward,SquaresRevealed,Epsilon,WinRatio,Win,SubStateSize,Gamma,LR,EpsilonStart,EpsilonMin,EpsilonDecay,BufferCapacity,BatchSize,TargetUpdateFreq
1196,-0.3294117647058824,57,0.3588000000000706,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1197,-0.9882352941176471,1,0.35860000000007064,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1198,-0.5411764705882351,39,0.3579000000000707,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1199,-0.3882352941176471,52,0.35760000000007075,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1200,-0.9764705882352941,2,0.3573000000000708,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1201,-0.24705882352941178,64,0.3570000000000708,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1202,-0.9411764705882353,5,0.3564000000000709,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1203,-0.5529411764705883,38,0.35590000000007094,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1204,-0.5058823529411764,42,0.35560000000007097,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1205,-0.9529411764705882,4,0.355100000000071,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1206,-0.9529411764705882,4,0.3546000000000711,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1207,-0.8941176470588236,9,0.3543000000000711,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1208,-0.44705882352941173,47,0.35410000000007114,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1209,-0.5529411764705883,38,0.3537000000000712,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1210,-0.2588235294117647,63,0.3524000000000713,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1211,-0.4,51,0.35220000000007134,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1212,-0.4,51,0.35200000000007137,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1213,-0.48235294117647065,44,0.35140000000007143,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1214,-0.23529411764705876,65,0.3510000000000715,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1215,-0.8588235294117648,12,0.3508000000000715,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1216,-0.44705882352941173,47,0.3506000000000715,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1217,-0.5411764705882353,39,0.3501000000000716,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1218,-0.5294117647058822,40,0.3492000000000717,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1219,-0.48235294117647065,44,0.34870000000007173,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1220,-0.8941176470588236,9,0.3483000000000718,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1221,-0.9882352941176471,1,0.3481000000000718,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1222,-0.9882352941176471,1,0.3479000000000718,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1223,-0.9764705882352941,2,0.34760000000007185,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1224,-0.5294117647058824,40,0.3473000000000719,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1225,-0.5647058823529411,37,0.346300000000072,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1226,-0.47058823529411764,45,0.34590000000007204,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1227,-0.44705882352941184,47,0.34560000000007207,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1228,-0.6,34,0.34500000000007214,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1229,-0.6705882352941177,28,0.34480000000007216,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1230,-0.2352941176470591,65,0.34320000000007234,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1231,-0.9882352941176471,1,0.34300000000007236,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1232,-0.9882352941176471,1,0.3428000000000724,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1233,-0.9882352941176471,1,0.3426000000000724,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1234,-0.3176470588235294,58,0.34200000000007247,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1235,-0.7647058823529411,20,0.3417000000000725,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1236,-0.3058823529411765,59,0.34140000000007253,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1237,-0.588235294117647,35,0.3407000000000726,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1238,-0.5294117647058822,40,0.3401000000000727,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1239,-0.6235294117647059,32,0.33950000000007274,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1240,-0.588235294117647,35,0.3389000000000728,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1241,-0.611764705882353,33,0.33860000000007284,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1242,-0.3529411764705881,55,0.33750000000007296,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1243,-0.42352941176470604,49,0.33690000000007303,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1244,-0.9882352941176471,1,0.33670000000007305,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1245,-0.788235294117647,18,0.3365000000000731,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1246,-0.5294117647058822,40,0.3356000000000732,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1247,-0.3058823529411766,59,0.3342000000000733,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1248,-0.7529411764705882,21,0.3336000000000734,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1249,-0.48235294117647065,44,0.33300000000007346,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1250,-0.3294117647058824,57,0.33230000000007354,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1251,-0.47058823529411764,45,0.3317000000000736,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1252,-0.611764705882353,33,0.3315000000000736,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1253,-0.4,51,0.3310000000000737,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1254,-0.23529411764705888,65,0.33050000000007373,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1255,-0.6823529411764706,27,0.3297000000000738,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1256,-0.16470588235294104,71,0.3292000000000739,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1257,-0.8823529411764706,10,0.3289000000000739,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1258,-0.2705882352941177,62,0.32870000000007393,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1259,-0.3411764705882353,56,0.32850000000007396,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1260,-0.42352941176470593,49,0.328100000000074,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1261,-0.3411764705882353,56,0.32750000000007407,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1262,-0.6235294117647059,32,0.32680000000007414,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1263,-0.5411764705882353,39,0.3262000000000742,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1264,-0.44705882352941184,47,0.32570000000007426,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1265,-0.8117647058823529,16,0.3255000000000743,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1266,-0.611764705882353,33,0.3252000000000743,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1267,-0.9882352941176471,1,0.32500000000007434,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1268,-0.3058823529411764,59,0.32410000000007444,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1269,-0.7529411764705882,21,0.3234000000000745,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1270,-0.17647058823529416,70,0.32220000000007465,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1271,-0.3529411764705883,55,0.3216000000000747,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1272,-0.3058823529411765,59,0.3208000000000748,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1273,-0.9647058823529412,3,0.32040000000007485,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1274,-0.2823529411764708,61,0.319100000000075,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1275,-0.8705882352941177,11,0.31860000000007505,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1276,-0.9882352941176471,1,0.31840000000007507,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1277,-0.22352941176470587,66,0.3182000000000751,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1278,-0.5411764705882353,39,0.31780000000007513,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1279,-0.45882352941176463,46,0.3172000000000752,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1280,-0.48235294117647065,44,0.31690000000007523,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1281,-0.3058823529411767,59,0.31600000000007533,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1282,-0.7058823529411764,25,0.3152000000000754,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1283,-0.3411764705882353,56,0.31490000000007545,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1284,-0.48235294117647054,44,0.31390000000007556,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1285,-0.2823529411764706,61,0.3136000000000756,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1286,-0.388235294117647,52,0.3126000000000757,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1287,-0.3764705882352941,53,0.31230000000007574,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1288,-0.7294117647058823,23,0.3119000000000758,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1289,-0.8705882352941177,11,0.31140000000007584,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1290,-0.8823529411764706,10,0.3109000000000759,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1291,-0.6705882352941177,28,0.3107000000000759,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1292,-0.6823529411764706,27,0.310000000000076,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1293,-0.2823529411764707,61,0.3092000000000761,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1294,-0.5647058823529412,37,0.30850000000007616,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1295,-0.6705882352941176,28,0.3081000000000762,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1296,-0.24705882352941178,64,0.3074000000000763,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1297,-0.18823529411764717,69,0.30670000000007636,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1298,-0.9882352941176471,1,0.3065000000000764,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1299,-0.2588235294117647,63,0.3056000000000765,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1300,-0.8941176470588236,9,0.3053000000000765,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1301,-0.9764705882352941,2,0.30500000000007654,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1302,-0.47058823529411775,45,0.3038000000000767,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1303,-0.9882352941176471,1,0.3036000000000767,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1304,-0.5176470588235293,41,0.30330000000007673,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1305,-0.6000000000000001,34,0.3028000000000768,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1306,-0.47058823529411775,45,0.30220000000007685,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1307,-0.18823529411764706,69,0.3019000000000769,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1308,-0.9764705882352941,2,0.3016000000000769,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1309,-0.788235294117647,18,0.30130000000007695,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1310,-0.5411764705882353,39,0.30040000000007705,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1311,-0.6705882352941176,28,0.2998000000000771,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1312,-0.6352941176470588,31,0.29950000000007715,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1313,-0.7529411764705882,21,0.2991000000000772,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1314,-0.7764705882352941,19,0.2989000000000772,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1315,-0.9529411764705882,4,0.29840000000007727,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1316,-0.8823529411764706,10,0.2981000000000773,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1317,-0.3529411764705883,55,0.29780000000007734,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1318,-0.47058823529411764,45,0.29680000000007745,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1319,-0.3529411764705883,55,0.2962000000000775,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1320,-0.40000000000000013,51,0.2955000000000776,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1321,-0.3647058823529412,54,0.29480000000007767,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1322,-0.5176470588235293,41,0.2945000000000777,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1323,-0.388235294117647,52,0.2934000000000778,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1324,-0.15294117647058836,72,0.2925000000000779,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1325,-0.6941176470588235,26,0.29220000000007795,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1326,-0.9294117647058824,6,0.29150000000007803,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1327,-0.3176470588235294,58,0.2911000000000781,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1328,-0.43529411764705883,48,0.2909000000000781,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1329,-0.43529411764705883,48,0.2907000000000781,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1330,-0.7058823529411764,25,0.29040000000007815,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1331,-0.9647058823529412,3,0.2900000000000782,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1332,-0.4117647058823529,50,0.2893000000000783,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1333,-0.6823529411764706,27,0.2889000000000783,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1334,-0.9882352941176471,1,0.28870000000007834,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1335,-0.9529411764705882,4,0.2882000000000784,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1336,-0.6,34,0.28760000000007846,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1337,-0.9294117647058824,6,0.28690000000007854,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1338,-0.9176470588235294,7,0.2861000000000786,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1339,-0.43529411764705883,48,0.28590000000007865,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1340,-0.7411764705882353,22,0.28570000000007867,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1341,-0.7058823529411764,25,0.2854000000000787,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1342,-0.2588235294117648,63,0.2843000000000788,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1343,-0.8352941176470589,14,0.28410000000007885,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1344,-0.12941176470588234,74,0.282800000000079,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1345,-0.788235294117647,18,0.282600000000079,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1346,-0.8588235294117648,12,0.28240000000007903,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1347,-0.9882352941176471,1,0.28220000000007905,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1348,-0.588235294117647,35,0.2819000000000791,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1349,-0.42352941176470593,49,0.28120000000007916,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1350,-0.16470588235294126,71,0.28030000000007926,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1351,-0.37647058823529433,53,0.27940000000007936,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1352,-0.6941176470588235,26,0.2791000000000794,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1353,-0.9882352941176471,1,0.2789000000000794,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1354,-0.5529411764705883,38,0.27860000000007945,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1355,-0.9529411764705882,4,0.2781000000000795,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1356,-0.9176470588235294,7,0.27780000000007954,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1357,-0.9764705882352941,2,0.27750000000007957,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1358,-0.776470588235294,19,0.27680000000007965,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1359,-0.9882352941176471,1,0.27660000000007967,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1360,-0.6470588235294117,30,0.2763000000000797,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1361,-0.3294117647058823,57,0.2756000000000798,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1362,-0.9764705882352941,2,0.2753000000000798,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1363,-0.6352941176470588,31,0.27490000000007986,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1364,-0.24705882352941178,64,0.27420000000007994,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1365,-0.9411764705882353,5,0.27360000000008,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1366,-0.8,17,0.27320000000008005,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1367,-0.5058823529411764,42,0.2728000000000801,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1368,-0.5882352941176471,35,0.27220000000008016,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1369,-0.4117647058823529,50,0.2720000000000802,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1370,-0.7176470588235293,24,0.27120000000008027,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1371,-0.588235294117647,35,0.2708000000000803,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1372,-0.9764705882352941,2,0.27050000000008034,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1373,-0.9176470588235294,7,0.2702000000000804,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1374,-0.2588235294117648,63,0.26960000000008044,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1375,-0.9764705882352941,2,0.2693000000000805,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1376,-0.8117647058823529,16,0.2691000000000805,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1377,-0.5058823529411764,42,0.26870000000008054,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1378,-0.8470588235294118,13,0.26850000000008056,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1379,-0.3176470588235296,58,0.26760000000008066,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1380,-0.388235294117647,52,0.26690000000008074,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1381,-0.6705882352941176,28,0.2665000000000808,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1382,-0.9882352941176471,1,0.2663000000000808,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1383,-0.5764705882352941,36,0.26600000000008084,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1384,-0.7176470588235293,24,0.2656000000000809,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1385,-0.9882352941176471,1,0.2654000000000809,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1386,-0.3176470588235294,58,0.26480000000008097,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1387,-0.5764705882352941,36,0.26420000000008104,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1388,-0.7411764705882353,22,0.26330000000008114,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1389,-0.45882352941176463,46,0.2628000000000812,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1390,-0.43529411764705883,48,0.26230000000008125,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1391,-0.3529411764705883,55,0.2620000000000813,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1392,-0.44705882352941173,47,0.2616000000000813,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1393,-0.14117647058823557,73,0.2599000000000815,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1394,-0.18823529411764728,69,0.2590000000000816,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1395,-0.776470588235294,19,0.2584000000000817,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1396,-0.7529411764705882,21,0.2581000000000817,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1397,-0.43529411764705883,48,0.2575000000000818,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1398,-0.7529411764705882,21,0.2566000000000819,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1399,-0.15294117647058814,72,0.25510000000008204,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1400,-0.7764705882352941,19,0.2546000000000821,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1401,-0.5411764705882354,39,0.2544000000000821,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1402,-0.41176470588235303,50,0.25400000000008216,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1403,-0.6588235294117646,29,0.2529000000000823,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1404,-0.8470588235294118,13,0.2525000000000823,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1405,-0.7647058823529411,20,0.25230000000008235,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1406,-0.788235294117647,18,0.2519000000000824,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1407,-0.9764705882352941,2,0.2516000000000824,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1408,-0.9882352941176471,1,0.25140000000008245,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1409,-0.17647058823529416,70,0.25060000000008253,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1410,-0.6235294117647059,32,0.25030000000008257,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1411,-0.17647058823529416,70,0.24980000000008262,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1412,-0.5529411764705883,38,0.24960000000008264,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1413,-0.5176470588235293,41,0.24890000000008272,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1414,-0.7294117647058823,23,0.24790000000008283,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1415,-0.3529411764705882,55,0.24760000000008286,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1416,-0.5058823529411764,42,0.2474000000000829,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1417,-0.9882352941176471,1,0.2472000000000829,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1418,-0.8705882352941177,11,0.24670000000008296,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1419,-0.9294117647058824,6,0.24600000000008304,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
1420,-0.8823529411764706,10,0.24580000000008306,0.0,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
