Episode,TotalReward,SquaresRevealed,Epsilon,WinRatio,Win,SubStateSize,Gamma,LR,EpsilonStart,EpsilonMin,EpsilonDecay,BufferCapacity,BatchSize,TargetUpdateFreq
584,-0.01041666666666663,95,0.836200000000018,0.17123287671232876,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
585,-0.02083333333333337,94,0.8360000000000181,0.17094017094017094,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
586,-0.02083333333333337,94,0.8357000000000181,0.17064846416382254,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
587,-0.01041666666666674,95,0.8352000000000182,0.17035775127768313,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
588,-0.05208333333333337,91,0.8349000000000182,0.17006802721088435,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
589,3.0,96,0.8347000000000182,0.17147707979626486,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
590,-0.03125000000000011,93,0.8341000000000183,0.1711864406779661,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
591,-0.07291666666666674,89,0.8338000000000183,0.17089678510998307,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
592,-0.01041666666666674,95,0.8335000000000183,0.17060810810810811,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
593,-0.09375,87,0.8333000000000184,0.1703204047217538,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
594,3.0,96,0.8332000000000184,0.1717171717171717,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
595,-0.03125,93,0.8329000000000184,0.17142857142857143,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
596,3.0,96,0.8325000000000184,0.17281879194630873,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
597,-0.07291666666666663,89,0.8323000000000185,0.17252931323283083,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
598,3.0,96,0.8322000000000185,0.17391304347826086,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
599,-0.02083333333333337,94,0.8320000000000185,0.17362270450751252,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
600,-0.01041666666666663,95,0.8318000000000185,0.17333333333333334,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
601,-0.03125,93,0.8316000000000185,0.17304492512479203,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
602,-0.01041666666666663,95,0.8314000000000186,0.17275747508305647,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
603,-0.02083333333333337,94,0.8312000000000186,0.1724709784411277,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
604,-0.07291666666666663,89,0.8310000000000186,0.17218543046357615,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
605,-0.02083333333333337,94,0.8308000000000186,0.171900826446281,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
606,-0.05208333333333337,91,0.8304000000000187,0.1716171617161716,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
607,-0.01041666666666674,95,0.8300000000000187,0.171334431630972,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
608,-0.03125,93,0.8298000000000187,0.17105263157894737,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
609,-0.03125,93,0.8295000000000188,0.17077175697865354,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
610,-0.01041666666666674,95,0.8292000000000188,0.17049180327868851,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
611,-0.07291666666666663,89,0.8290000000000188,0.1702127659574468,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
612,-0.01041666666666674,95,0.8287000000000189,0.16993464052287582,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
613,-0.05208333333333337,91,0.8285000000000189,0.16965742251223492,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
614,3.0,96,0.8283000000000189,0.17100977198697068,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
615,-0.02083333333333337,94,0.8280000000000189,0.17073170731707318,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
616,3.0,96,0.827800000000019,0.17207792207792208,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
617,-0.05208333333333337,91,0.827600000000019,0.17179902755267423,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
618,-0.11458333333333337,85,0.827400000000019,0.1715210355987055,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
619,-0.02083333333333337,94,0.827100000000019,0.17124394184168013,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
620,-0.01041666666666674,95,0.8267000000000191,0.17096774193548386,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
621,-0.06250000000000011,90,0.8261000000000192,0.1706924315619968,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
622,3.0,96,0.8257000000000192,0.1720257234726688,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
623,-0.02083333333333337,94,0.8255000000000192,0.17174959871589085,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
624,-0.09375,87,0.8253000000000192,0.17147435897435898,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
625,-0.03125,93,0.8250000000000193,0.1712,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
626,3.0,96,0.8246000000000193,0.17252396166134185,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
627,-0.02083333333333337,94,0.8241000000000194,0.1722488038277512,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
628,-0.01041666666666663,95,0.8239000000000194,0.17197452229299362,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
629,-0.02083333333333337,94,0.8237000000000194,0.17170111287758347,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
630,-0.04166666666666663,92,0.8233000000000195,0.17142857142857143,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
631,3.0,96,0.8231000000000195,0.17274167987321712,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
632,-0.01041666666666663,95,0.8227000000000195,0.17246835443037975,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
633,-0.01041666666666674,95,0.8223000000000196,0.1721958925750395,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
634,-0.01041666666666663,95,0.8221000000000196,0.1719242902208202,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
635,3.0,96,0.8216000000000196,0.1732283464566929,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
636,-0.01041666666666663,95,0.8212000000000197,0.17295597484276728,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
637,-0.01041666666666663,95,0.8210000000000197,0.1726844583987441,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
638,-0.05208333333333337,91,0.8206000000000198,0.1724137931034483,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
639,-0.03125,93,0.8203000000000198,0.17214397496087636,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
640,-0.02083333333333337,94,0.8200000000000198,0.171875,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
641,3.0,96,0.8199000000000198,0.1731669266770671,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
642,-0.01041666666666674,95,0.8196000000000199,0.17289719626168223,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
643,-0.03125000000000011,93,0.8192000000000199,0.17262830482115085,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
644,-0.01041666666666663,95,0.8190000000000199,0.17236024844720496,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
645,-0.01041666666666663,95,0.81880000000002,0.17209302325581396,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
646,-0.01041666666666674,95,0.81840000000002,0.17182662538699692,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
647,3.0,96,0.81830000000002,0.1731066460587326,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
648,-0.03125000000000011,93,0.81790000000002,0.1728395061728395,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
649,-0.07291666666666685,89,0.8173000000000201,0.17257318952234207,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
650,-0.05208333333333348,91,0.8165000000000202,0.1723076923076923,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
651,-0.0625,90,0.8162000000000202,0.17204301075268819,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
652,-0.0625,90,0.8156000000000203,0.17177914110429449,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
653,-0.01041666666666663,95,0.8154000000000203,0.17151607963246554,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
654,-0.05208333333333337,91,0.8152000000000204,0.1712538226299694,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
655,-0.03125,93,0.8150000000000204,0.17099236641221374,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
656,-0.03125,93,0.8147000000000204,0.17073170731707318,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
657,-0.01041666666666663,95,0.8145000000000204,0.1704718417047184,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
658,-0.10416666666666674,86,0.8142000000000205,0.1702127659574468,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
659,-0.01041666666666663,95,0.8140000000000205,0.16995447647951442,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
660,-0.01041666666666674,95,0.8136000000000205,0.1696969696969697,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
661,-0.01041666666666674,95,0.8133000000000206,0.16944024205748864,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
662,3.0,96,0.8132000000000206,0.17069486404833836,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
663,-0.01041666666666674,95,0.8129000000000206,0.17043740573152338,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
664,-0.01041666666666663,95,0.8127000000000206,0.17018072289156627,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
665,3.0,96,0.8124000000000207,0.17142857142857143,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
666,-0.01041666666666674,95,0.8121000000000207,0.17117117117117117,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
667,-0.09375,87,0.8119000000000207,0.17091454272863568,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
668,-0.03125000000000011,93,0.8115000000000208,0.17065868263473055,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
669,-0.01041666666666663,95,0.8113000000000208,0.17040358744394618,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
670,3.0,96,0.8112000000000208,0.17164179104477612,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
671,-0.05208333333333337,91,0.8110000000000208,0.17138599105812222,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
672,3.0,96,0.8109000000000208,0.17261904761904762,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
673,-0.04166666666666674,92,0.8105000000000209,0.1723625557206538,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
674,3.0,96,0.8102000000000209,0.17359050445103857,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
675,-0.10416666666666663,86,0.8100000000000209,0.17333333333333334,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
676,3.0,96,0.809600000000021,0.17455621301775148,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
677,-0.04166666666666663,92,0.809400000000021,0.17429837518463812,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
678,-0.05208333333333337,91,0.809200000000021,0.17404129793510326,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
679,3.0,96,0.809000000000021,0.17525773195876287,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
680,-0.9895833333333334,1,0.8088000000000211,0.175,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
681,-0.01041666666666663,95,0.8086000000000211,0.17474302496328928,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
682,-0.01041666666666674,95,0.8083000000000211,0.1744868035190616,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
683,-0.01041666666666663,95,0.8078000000000212,0.17423133235724744,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
684,-0.01041666666666663,95,0.8076000000000212,0.1739766081871345,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
685,-0.02083333333333337,94,0.8073000000000212,0.17372262773722627,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
686,-0.02083333333333337,94,0.8071000000000212,0.17346938775510204,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
687,3.0,96,0.8069000000000213,0.17467248908296942,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
688,-0.01041666666666674,95,0.8065000000000213,0.1744186046511628,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
689,-0.02083333333333337,94,0.8062000000000213,0.1741654571843251,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
690,3.0,96,0.8060000000000214,0.1753623188405797,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
691,-0.0625,90,0.8058000000000214,0.17510853835021709,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
692,3.0,96,0.8056000000000214,0.17630057803468208,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
693,-0.03125,93,0.8053000000000214,0.17604617604617603,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
694,3.0,96,0.8052000000000215,0.17723342939481268,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
695,3.0,96,0.8051000000000215,0.17841726618705037,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
696,-0.02083333333333337,94,0.8048000000000215,0.1781609195402299,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
697,-0.02083333333333326,94,0.8045000000000215,0.17790530846484937,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
698,-0.01041666666666663,95,0.8043000000000216,0.17765042979942694,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
699,3.0,96,0.8041000000000216,0.17882689556509299,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
700,-0.01041666666666674,95,0.8037000000000216,0.17857142857142858,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
701,-0.07291666666666663,89,0.8035000000000216,0.1783166904422254,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
702,-0.06250000000000011,90,0.8028000000000217,0.17806267806267806,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
703,-0.03125,93,0.8026000000000217,0.17780938833570412,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
704,-0.01041666666666674,95,0.8022000000000218,0.17755681818181818,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
705,3.0,96,0.8021000000000218,0.17872340425531916,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
706,-0.05208333333333337,91,0.8019000000000218,0.17847025495750707,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
707,-0.01041666666666674,95,0.8016000000000219,0.1782178217821782,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
708,3.0,96,0.8015000000000219,0.17937853107344634,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
709,-0.03125,93,0.8013000000000219,0.17912552891396333,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
710,-0.01041666666666674,95,0.8009000000000219,0.17887323943661973,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
711,3.0,96,0.8008000000000219,0.180028129395218,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
712,-0.02083333333333337,94,0.800600000000022,0.1797752808988764,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
713,3.0,96,0.800400000000022,0.18092566619915848,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
714,-0.02083333333333337,94,0.800200000000022,0.18067226890756302,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
715,-0.08333333333333337,88,0.799900000000022,0.18041958041958042,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
716,-0.01041666666666663,95,0.7997000000000221,0.18016759776536312,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
717,-0.02083333333333337,94,0.7993000000000221,0.1799163179916318,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
718,-0.04166666666666674,92,0.7989000000000221,0.1796657381615599,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
719,-0.13541666666666663,83,0.7987000000000222,0.17941585535465926,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
720,-0.01041666666666663,95,0.7985000000000222,0.17916666666666667,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
721,-0.04166666666666663,92,0.7981000000000222,0.17891816920943135,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
722,-0.01041666666666674,95,0.7978000000000223,0.1786703601108033,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
723,-0.01041666666666663,95,0.7976000000000223,0.17842323651452283,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
724,3.0,96,0.7975000000000223,0.17955801104972377,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
725,3.0,96,0.7973000000000223,0.18068965517241378,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
726,3.0,96,0.7971000000000223,0.18181818181818182,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
727,-0.01041666666666663,95,0.7969000000000224,0.1815680880330124,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
728,-0.01041666666666663,95,0.7965000000000224,0.1813186813186813,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
729,-0.01041666666666674,95,0.7960000000000225,0.18106995884773663,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
730,-0.02083333333333348,94,0.7954000000000225,0.18082191780821918,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
731,-0.02083333333333337,94,0.7951000000000226,0.18057455540355677,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
732,-0.02083333333333337,94,0.7947000000000226,0.18032786885245902,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
733,-0.0625,90,0.7943000000000227,0.1800818553888131,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
734,3.0,96,0.7942000000000227,0.18119891008174388,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
735,-0.01041666666666674,95,0.7939000000000227,0.18095238095238095,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
736,-0.01041666666666663,95,0.7937000000000227,0.18070652173913043,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
737,-0.0625,90,0.7933000000000228,0.18046132971506107,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
738,-0.02083333333333337,94,0.7931000000000228,0.1802168021680217,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
739,-0.01041666666666674,95,0.7926000000000228,0.17997293640054127,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
740,-0.03125,93,0.7924000000000229,0.17972972972972973,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
741,-0.04166666666666663,92,0.7922000000000229,0.1794871794871795,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
742,-0.04166666666666674,92,0.7919000000000229,0.1792452830188679,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
743,3.0,96,0.791400000000023,0.180349932705249,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
744,-0.01041666666666674,95,0.791000000000023,0.18010752688172044,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
745,-0.07291666666666674,89,0.790700000000023,0.17986577181208055,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
746,-0.02083333333333337,94,0.7904000000000231,0.17962466487935658,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
747,3.0,96,0.7900000000000231,0.18072289156626506,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
748,3.0,96,0.7899000000000231,0.18181818181818182,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
749,-0.010416666666666852,95,0.7893000000000232,0.18157543391188252,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
750,-0.010416666666666852,95,0.7886000000000233,0.18133333333333335,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
751,-0.01041666666666674,95,0.7882000000000233,0.1810918774966711,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
752,-0.14583333333333348,82,0.7877000000000234,0.18085106382978725,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
753,-0.0625,90,0.7873000000000234,0.1806108897742364,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
754,-0.02083333333333337,94,0.7871000000000234,0.18037135278514588,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
755,3.0,96,0.7869000000000235,0.1814569536423841,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
756,-0.9895833333333334,1,0.7867000000000235,0.18121693121693122,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
757,-0.01041666666666674,95,0.7864000000000235,0.1809775429326288,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
758,-0.01041666666666663,95,0.7862000000000235,0.18073878627968337,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
759,-0.01041666666666663,95,0.7860000000000236,0.18050065876152832,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
760,-0.02083333333333337,94,0.7858000000000236,0.18026315789473685,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
761,-0.03125,93,0.7855000000000236,0.1800262812089356,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
762,-0.0625,90,0.7853000000000236,0.17979002624671916,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
763,-0.03125,93,0.7851000000000237,0.17955439056356487,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
764,-0.02083333333333337,94,0.7847000000000237,0.1793193717277487,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
765,-0.01041666666666663,95,0.7845000000000237,0.17908496732026144,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
766,-0.08333333333333337,88,0.7843000000000238,0.17885117493472585,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
767,-0.04166666666666663,92,0.7839000000000238,0.17861799217731422,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
768,-0.01041666666666663,95,0.7837000000000238,0.17838541666666666,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
769,-0.03125,93,0.7835000000000238,0.17815344603381014,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
770,-0.02083333333333337,94,0.7832000000000239,0.17792207792207793,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
771,-0.02083333333333337,94,0.7830000000000239,0.17769130998702984,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
772,-0.02083333333333337,94,0.7827000000000239,0.17746113989637305,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
773,-0.01041666666666674,95,0.782300000000024,0.17723156532988357,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
774,-0.01041666666666674,95,0.782000000000024,0.17700258397932817,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
775,-0.01041666666666663,95,0.781800000000024,0.1767741935483871,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
776,-0.0625,90,0.781600000000024,0.17654639175257733,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
777,-0.03125,93,0.7813000000000241,0.17631917631917632,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
778,-0.03125,93,0.7811000000000241,0.17609254498714652,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
779,-0.02083333333333337,94,0.7809000000000241,0.17586649550706032,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
780,-0.03125000000000011,93,0.7805000000000242,0.17564102564102563,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
781,-0.03125,93,0.7803000000000242,0.17541613316261204,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
782,-0.02083333333333337,94,0.7801000000000242,0.17519181585677748,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
783,-0.04166666666666674,92,0.7797000000000243,0.17496807151979565,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
784,-0.01041666666666663,95,0.7795000000000243,0.1747448979591837,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
785,3.0,96,0.7793000000000243,0.17579617834394903,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
786,-0.03125,93,0.7791000000000243,0.17557251908396945,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
787,-0.01041666666666674,95,0.7788000000000244,0.17534942820838628,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
788,-0.01041666666666674,95,0.7785000000000244,0.1751269035532995,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
789,3.0,96,0.7784000000000244,0.1761723700887199,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
790,3.0,96,0.7781000000000244,0.17721518987341772,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
791,-0.04166666666666663,92,0.7779000000000245,0.17699115044247787,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
792,3.0,96,0.7777000000000245,0.17803030303030304,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
793,3.0,96,0.7775000000000245,0.17906683480453972,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
794,3.0,96,0.7774000000000245,0.1801007556675063,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
795,3.0,96,0.7770000000000246,0.1811320754716981,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
796,-0.01041666666666663,95,0.7768000000000246,0.18090452261306533,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
797,3.0,96,0.7766000000000246,0.18193224592220827,1,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
798,-0.14583333333333337,82,0.7763000000000246,0.18170426065162906,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
799,-0.03125,93,0.7761000000000247,0.18147684605757197,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
800,-0.04166666666666663,92,0.7759000000000247,0.18125,0,3,0.99,0.0001,1.0,0.05,0.0001,3000,32,1000
