Episode,TotalReward,SquaresRevealed,Epsilon,WinRatio
897,-0.09782608695652162,83,0.5833000000000459,0.0189520624303233
898,3.0,92,0.582700000000046,0.0200445434298441
899,-0.08695652173913038,84,0.5818000000000461,0.020022246941045607
900,-0.2934782608695652,65,0.5813000000000461,0.02
901,-0.05434782608695632,87,0.5798000000000463,0.01997780244173141
902,-0.42391304347826075,53,0.5793000000000463,0.019955654101995565
903,-0.04347826086956508,88,0.5788000000000464,0.019933554817275746
904,-0.25,69,0.5785000000000464,0.01991150442477876
905,-0.10869565217391297,82,0.5780000000000465,0.019889502762430938
906,-0.9782608695652174,2,0.5777000000000465,0.019867549668874173
907,-0.5108695652173914,45,0.5773000000000466,0.019845644983461964
908,-0.043478260869564966,88,0.5766000000000466,0.019823788546255508
909,-0.15217391304347805,78,0.5758000000000467,0.019801980198019802
910,-0.13043478260869568,80,0.5754000000000468,0.01978021978021978
911,-0.032608695652173836,89,0.5746000000000469,0.019758507135016465
912,-0.09782608695652162,83,0.5742000000000469,0.019736842105263157
913,-0.9891304347826086,1,0.5740000000000469,0.019715224534501644
914,-0.032608695652173614,89,0.572900000000047,0.019693654266958426
915,-0.48913043478260865,47,0.5723000000000471,0.019672131147540985
916,-0.11956521739130432,81,0.5712000000000472,0.019650655021834062
917,-0.326086956521739,62,0.5706000000000473,0.019629225736095966
918,3.0,92,0.5702000000000473,0.020697167755991286
919,-0.06521739130434756,86,0.5692000000000474,0.020674646354733407
920,-0.06521739130434778,86,0.5685000000000475,0.020652173913043477
921,-0.17391304347826086,76,0.5683000000000475,0.02062975027144408
922,-0.043478260869564966,88,0.5675000000000476,0.020607375271149676
923,-0.05434782608695643,87,0.5672000000000477,0.020585048754062838
924,-0.05434782608695632,87,0.5661000000000478,0.020562770562770564
925,-0.08695652173913038,84,0.5657000000000478,0.02054054054054054
926,-0.05434782608695643,87,0.5654000000000479,0.020518358531317494
927,-0.2282608695652173,71,0.5651000000000479,0.020496224379719527
928,-0.9347826086956522,6,0.564400000000048,0.020474137931034482
929,-0.010869565217391242,91,0.564100000000048,0.02045209903121636
930,-0.07608695652173869,85,0.5630000000000481,0.02043010752688172
931,-0.17391304347826075,76,0.5625000000000482,0.02040816326530612
932,-0.02173913043478215,90,0.5614000000000483,0.0203862660944206
933,-0.10869565217391308,82,0.5612000000000483,0.020364415862808145
934,-0.05434782608695654,87,0.5610000000000483,0.020342612419700215
935,-0.09782608695652173,83,0.5606000000000484,0.020320855614973262
936,-0.09782608695652162,83,0.5602000000000484,0.0202991452991453
937,-0.04347826086956519,88,0.5598000000000485,0.020277481323372464
938,-0.23913043478260865,70,0.5593000000000485,0.02025586353944563
939,-0.05434782608695643,87,0.5590000000000486,0.02023429179978701
940,-0.09782608695652173,83,0.5588000000000486,0.02021276595744681
941,-0.09782608695652162,83,0.5583000000000486,0.020191285866099893
942,-0.35869565217391297,59,0.5580000000000487,0.020169851380042462
943,-0.032608695652173725,89,0.5573000000000488,0.02014846235418876
944,-0.9782608695652174,2,0.5570000000000488,0.020127118644067795
945,-0.42391304347826086,53,0.5567000000000488,0.020105820105820106
946,-0.8260869565217391,16,0.5564000000000489,0.0200845665961945
947,-0.05434782608695643,87,0.5559000000000489,0.02006335797254488
948,-0.30434782608695654,64,0.555200000000049,0.020042194092827006
949,-0.032608695652173614,89,0.5543000000000491,0.020021074815595362
950,-0.10869565217391308,82,0.5539000000000491,0.02
951,-0.18478260869565222,75,0.5537000000000492,0.019978969505783387
952,-0.05434782608695643,87,0.5534000000000492,0.01995798319327731
953,-0.15217391304347816,78,0.5529000000000492,0.01993704092339979
954,-0.07608695652173914,85,0.5527000000000493,0.019916142557651992
955,-0.9130434782608696,8,0.5525000000000493,0.019895287958115182
956,-0.07608695652173914,85,0.5519000000000494,0.0198744769874477
957,-0.15217391304347827,78,0.5515000000000494,0.019853709508881923
958,-0.032608695652173836,89,0.5512000000000494,0.019832985386221295
959,-0.6739130434782609,30,0.5510000000000495,0.01981230448383733
960,-0.13043478260869557,80,0.5505000000000495,0.019791666666666666
961,-0.11956521739130421,81,0.5500000000000496,0.019771071800208116
962,-0.032608695652173836,89,0.5495000000000496,0.01975051975051975
963,-0.08695652173913038,84,0.5489000000000497,0.01973001038421599
964,-0.18478260869565188,75,0.5482000000000498,0.01970954356846473
965,-0.01086956521739113,91,0.5473000000000499,0.019689119170984457
966,-0.10869565217391308,82,0.5471000000000499,0.019668737060041408
967,-0.9891304347826086,1,0.5469000000000499,0.01964839710444674
968,-0.06521739130434778,86,0.54650000000005,0.01962809917355372
969,-0.17391304347826075,76,0.54600000000005,0.0196078431372549
970,-0.043478260869564966,88,0.5453000000000501,0.01958762886597938
971,3.0,92,0.5449000000000501,0.02059732234809475
972,-0.06521739130434756,86,0.5441000000000502,0.0205761316872428
973,-0.21739130434782605,72,0.5439000000000502,0.020554984583761562
974,-0.032608695652173836,89,0.5436000000000503,0.02053388090349076
975,3.0,92,0.5431000000000503,0.021538461538461538
976,-0.021739130434782372,90,0.5421000000000504,0.02151639344262295
977,-0.04347826086956508,88,0.5411000000000505,0.021494370522006142
978,-0.01086956521739102,91,0.5401000000000507,0.02147239263803681
979,-0.05434782608695654,87,0.5392000000000507,0.021450459652706845
980,-0.09782608695652151,83,0.5386000000000508,0.02142857142857143
981,-0.4782608695652173,48,0.5383000000000508,0.021406727828746176
982,-0.06521739130434767,86,0.5376000000000509,0.021384928716904276
983,-0.07608695652173902,85,0.536800000000051,0.021363173957273652
984,-0.01086956521739113,91,0.5361000000000511,0.021341463414634148
985,-0.09782608695652162,83,0.5356000000000511,0.02131979695431472
986,-0.04347826086956519,88,0.5351000000000512,0.02129817444219067
987,-0.8804347826086957,11,0.5347000000000512,0.02127659574468085
988,-0.19565217391304346,74,0.5343000000000513,0.02125506072874494
989,-0.09782608695652162,83,0.5339000000000513,0.021233569261880688
990,-0.2065217391304346,73,0.5334000000000514,0.021212121212121213
991,-0.05434782608695632,87,0.5327000000000515,0.02119071644803229
992,-0.09782608695652151,83,0.5321000000000515,0.021169354838709676
993,-0.11956521739130421,81,0.5314000000000516,0.021148036253776436
994,-0.326086956521739,62,0.5307000000000517,0.02112676056338028
995,3.0,92,0.5296000000000518,0.022110552763819097
996,-0.19565217391304335,74,0.5292000000000519,0.02208835341365462
997,-0.05434782608695632,87,0.5284000000000519,0.022066198595787363
998,-0.09782608695652151,83,0.527700000000052,0.022044088176352707
999,-0.10869565217391286,82,0.5269000000000521,0.022022022022022022
1000,-0.06521739130434778,86,0.5264000000000522,0.022
1001,-0.14130434782608692,79,0.5262000000000522,0.02197802197802198
1002,-0.5217391304347827,44,0.5257000000000522,0.021956087824351298
1003,-0.08695652173913027,84,0.5249000000000523,0.02193419740777667
1004,3.0,92,0.5234000000000525,0.022908366533864542
1005,-0.07608695652173914,85,0.5228000000000526,0.022885572139303482
1006,-0.05434782608695632,87,0.5220000000000526,0.02286282306163022
1007,-0.05434782608695643,87,0.5210000000000528,0.022840119165839126
1008,-0.17391304347826064,76,0.5204000000000528,0.022817460317460316
1009,-0.08695652173913027,84,0.5198000000000529,0.022794846382556987
1010,-0.010869565217391242,91,0.5195000000000529,0.02277227722772277
1011,-0.05434782608695654,87,0.519000000000053,0.02274975272007913
1012,-0.2282608695652173,71,0.518400000000053,0.022727272727272728
1013,-0.032608695652173614,89,0.5176000000000531,0.022704837117472853
1014,-0.08695652173913038,84,0.5173000000000532,0.022682445759368838
1015,-0.04347826086956508,88,0.5164000000000533,0.022660098522167486
1016,-0.9891304347826086,1,0.5162000000000533,0.022637795275590553
1017,-0.04347826086956519,88,0.5156000000000533,0.02261553588987217
1018,-0.34782608695652173,60,0.5153000000000534,0.022593320235756387
1019,-0.38043478260869557,57,0.5144000000000535,0.022571148184494603
1020,-0.04347826086956519,88,0.5139000000000535,0.022549019607843137
1021,-0.26086956521739135,68,0.5137000000000536,0.022526934378060724
1022,-0.08695652173913027,84,0.5132000000000536,0.022504892367906065
1023,-0.17391304347826075,76,0.5128000000000537,0.022482893450635387
1024,-0.06521739130434767,86,0.5120000000000537,0.0224609375
1025,-0.032608695652173725,89,0.5114000000000538,0.0224390243902439
1026,-0.05434782608695643,87,0.5104000000000539,0.022417153996101363
1027,-0.09782608695652151,83,0.509500000000054,0.022395326192794548
1028,-0.10869565217391308,82,0.509200000000054,0.02237354085603113
1029,-0.08695652173913038,84,0.5088000000000541,0.022351797862001945
1030,-0.21739130434782594,72,0.5078000000000542,0.02233009708737864
1031,3.0,92,0.5077000000000542,0.023278370514064017
1032,-0.021739130434782372,90,0.5071000000000543,0.023255813953488372
1033,-0.32608695652173914,62,0.5069000000000543,0.023233301064859633
1034,-0.06521739130434778,86,0.5066000000000543,0.02321083172147002
1035,-0.3152173913043478,63,0.5063000000000544,0.02318840579710145
1036,-0.08695652173913015,84,0.5054000000000545,0.023166023166023165
1037,-0.09782608695652162,83,0.5050000000000545,0.023143683702989394
1038,-0.010869565217391353,91,0.5038000000000546,0.023121387283236993
1039,-0.05434782608695643,87,0.5032000000000547,0.023099133782483156
1040,-0.032608695652173836,89,0.5026000000000548,0.023076923076923078
1041,-0.1630434782608695,77,0.5024000000000548,0.023054755043227664
1042,-0.6086956521739131,36,0.5020000000000548,0.023032629558541268
1043,-0.9891304347826086,1,0.5018000000000549,0.023010546500479387
1044,-0.09782608695652162,83,0.5013000000000549,0.022988505747126436
1045,-0.26086956521739135,68,0.501000000000055,0.022966507177033493
1046,-0.032608695652173836,89,0.500400000000055,0.022944550669216062
1047,-0.01086956521739113,91,0.4999000000000551,0.022922636103151862
1048,-0.032608695652173836,89,0.4995000000000551,0.022900763358778626
1049,-0.04347826086956508,88,0.4989000000000552,0.022878932316491896
1050,-0.04347826086956519,88,0.49850000000005523,0.022857142857142857
1051,-0.021739130434782483,90,0.4979000000000553,0.022835394862036156
1052,-0.5217391304347826,44,0.49760000000005533,0.022813688212927757
1053,-0.1413043478260868,79,0.4970000000000554,0.022792022792022793
1054,-0.18478260869565188,75,0.4962000000000555,0.022770398481973434
1055,-0.1195652173913041,81,0.4954000000000556,0.022748815165876776
1056,-0.0978260869565214,83,0.4944000000000557,0.022727272727272728
1057,-0.07608695652173902,85,0.49400000000005573,0.02270577105014191
1058,3.0,92,0.49210000000005594,0.023629489603024575
1059,-0.04347826086956519,88,0.491500000000056,0.023607176581680833
1060,-0.043478260869564966,88,0.4905000000000561,0.02358490566037736
1061,-0.35869565217391286,59,0.49000000000005617,0.0235626767200754
1062,-0.2065217391304346,73,0.4895000000000562,0.023540489642184557
1063,-0.10869565217391286,82,0.4889000000000563,0.023518344308560677
1064,-0.04347826086956519,88,0.4886000000000563,0.023496240601503758
1065,-0.9891304347826086,1,0.48840000000005634,0.023474178403755867
1066,-0.021739130434782483,90,0.4877000000000564,0.02345215759849906
1067,3.0,92,0.4868000000000565,0.02436738519212746
1068,-0.17391304347826064,76,0.4859000000000566,0.024344569288389514
1069,-0.6847826086956521,29,0.48560000000005665,0.02432179607109448
1070,-0.14130434782608692,79,0.4850000000000567,0.024299065420560748
1071,-0.75,23,0.48460000000005676,0.02427637721755369
1072,-0.9891304347826086,1,0.4844000000000568,0.024253731343283583
1073,-0.08695652173913049,84,0.4842000000000568,0.024231127679403542
1074,-0.9782608695652174,2,0.48390000000005684,0.024208566108007448
1075,-0.010869565217391242,91,0.4835000000000569,0.024186046511627906
1076,-0.6739130434782609,30,0.4832000000000569,0.024163568773234202
1077,-0.03260869565217395,89,0.48300000000005694,0.02414113277623027
1078,-0.04347826086956508,88,0.482500000000057,0.02411873840445269
1079,-0.06521739130434778,86,0.482300000000057,0.024096385542168676
1080,-0.07608695652173902,85,0.4817000000000571,0.024074074074074074
1081,-0.032608695652173836,89,0.4813000000000571,0.024051803885291396
1082,-0.04347826086956519,88,0.4806000000000572,0.024029574861367836
1083,-0.21739130434782583,72,0.4799000000000573,0.024007386888273315
1084,-0.06521739130434778,86,0.4796000000000573,0.023985239852398525
1085,3.0,92,0.47920000000005736,0.02488479262672811
1086,-0.043478260869564966,88,0.4786000000000574,0.024861878453038673
1087,-0.13043478260869557,80,0.4781000000000575,0.02483900643974241
1088,-0.3586956521739131,59,0.47740000000005756,0.024816176470588234
1089,-0.06521739130434778,86,0.4770000000000576,0.024793388429752067
1090,-0.05434782608695632,87,0.47580000000005773,0.024770642201834864
1091,-0.09782608695652162,83,0.4754000000000578,0.02474793767186068
1092,-0.5,46,0.4750000000000578,0.024725274725274724
1093,-0.01086956521739113,91,0.4744000000000579,0.024702653247941447
1094,-0.6195652173913044,35,0.47400000000005793,0.024680073126142597
1095,-0.021739130434782483,90,0.473200000000058,0.024657534246575342
1096,-0.06521739130434756,86,0.4723000000000581,0.024635036496350366
1097,-0.10869565217391297,82,0.47200000000005815,0.024612579762989972
1098,-0.31521739130434767,63,0.4714000000000582,0.02459016393442623
1099,-0.11956521739130432,81,0.47110000000005825,0.02456778889899909
1100,-0.01086956521739113,91,0.47010000000005836,0.024545454545454544
1101,-0.3152173913043478,63,0.4696000000000584,0.02452316076294278
1102,-0.2065217391304348,73,0.46940000000005844,0.024500907441016333
1103,-0.021739130434782372,90,0.4687000000000585,0.024478694469628286
1104,-0.14130434782608692,79,0.46850000000005854,0.024456521739130436
1105,3.0,92,0.4671000000000587,0.025339366515837104
1106,-0.13043478260869568,80,0.46650000000005876,0.02531645569620253
1107,-0.32608695652173914,62,0.4662000000000588,0.025293586269196026
1108,-0.42391304347826053,53,0.4652000000000589,0.02527075812274368
1109,-0.13043478260869545,80,0.464400000000059,0.025247971145175834
1110,-0.04347826086956508,88,0.46390000000005904,0.025225225225225224
1111,-0.2717391304347825,67,0.4635000000000591,0.025202520252025202
1112,-0.11956521739130421,81,0.46310000000005913,0.025179856115107913
1113,-0.010869565217390909,91,0.4616000000000593,0.025157232704402517
1114,-0.07608695652173902,85,0.46100000000005936,0.025134649910233394
1115,-0.16304347826086918,77,0.4597000000000595,0.025112107623318385
1116,-0.05434782608695632,87,0.4587000000000596,0.025089605734767026
1117,-0.021739130434782594,90,0.45830000000005966,0.025067144136078783
1118,3.0,92,0.4572000000000598,0.0259391771019678
1119,-0.08695652173913038,84,0.45670000000005984,0.025915996425379804
1120,-0.11956521739130421,81,0.4563000000000599,0.025892857142857145
1121,-0.11956521739130421,81,0.4559000000000599,0.025869759143621766
1122,-0.06521739130434745,86,0.4545000000000601,0.025846702317290554
1123,-0.6630434782608696,31,0.45380000000006016,0.025823686553873553
1124,-0.07608695652173902,85,0.45310000000006023,0.025800711743772242
1125,-0.9782608695652174,2,0.45280000000006027,0.025777777777777778
1126,-0.2065217391304347,73,0.4524000000000603,0.02575488454706927
1127,-0.10869565217391286,82,0.4516000000000604,0.025732031943212066
1128,-0.06521739130434778,86,0.45130000000006043,0.025709219858156027
1129,-0.9891304347826086,1,0.45110000000006045,0.025686448184233834
1130,-0.15217391304347816,78,0.4506000000000605,0.02566371681415929
1131,-0.043478260869564744,88,0.44930000000006065,0.02564102564102564
1132,-0.8913043478260869,10,0.4489000000000607,0.02561837455830389
1133,-0.9891304347826086,1,0.4487000000000607,0.02559576345984113
1134,-0.2065217391304348,73,0.44830000000006076,0.025573192239858905
1135,3.0,92,0.4480000000000608,0.02643171806167401
1136,-0.23913043478260854,70,0.44730000000006087,0.02640845070422535
1137,-0.04347826086956519,88,0.4471000000000609,0.026385224274406333
1138,-0.10869565217391297,82,0.44660000000006095,0.026362038664323375
1139,-0.9782608695652174,2,0.446300000000061,0.02633889376646181
1140,-0.032608695652173725,89,0.44560000000006106,0.02631578947368421
1141,-0.9782608695652174,2,0.4453000000000611,0.026292725679228746
1142,-0.15217391304347816,78,0.4450000000000611,0.02626970227670753
1143,-0.13043478260869568,80,0.44480000000006115,0.026246719160104987
1144,-0.9891304347826086,1,0.44460000000006117,0.026223776223776224
1145,-0.043478260869564855,88,0.4436000000000613,0.026200873362445413
1146,-0.05434782608695654,87,0.44300000000006134,0.02617801047120419
1147,-0.15217391304347805,78,0.4424000000000614,0.026155187445510025
1148,-0.26086956521739135,68,0.44220000000006143,0.02613240418118467
1149,-0.043478260869564966,88,0.44120000000006154,0.02610966057441253
1150,-0.2282608695652173,71,0.4409000000000616,0.02608695652173913
1151,-0.06521739130434778,86,0.4405000000000616,0.026064291920069503
1152,-0.04347826086956508,88,0.4399000000000617,0.026041666666666668
1153,-0.9782608695652174,2,0.4396000000000617,0.026019080659150044
1154,-0.021739130434782483,90,0.4391000000000618,0.025996533795493933
1155,-0.032608695652173614,89,0.4381000000000619,0.025974025974025976
1156,-0.11956521739130432,81,0.4378000000000619,0.025951557093425604
1157,-0.9891304347826086,1,0.43760000000006194,0.02592912705272256
1158,-0.08695652173913038,84,0.437300000000062,0.025906735751295335
1159,-0.09782608695652173,83,0.437000000000062,0.025884383088869714
1160,-0.9782608695652174,2,0.43670000000006204,0.02586206896551724
1161,-0.05434782608695643,87,0.4362000000000621,0.025839793281653745
1162,-0.9891304347826086,1,0.4360000000000621,0.025817555938037865
1163,-0.1195652173913041,81,0.4354000000000622,0.025795356835769563
1164,-0.8586956521739131,13,0.4351000000000622,0.02577319587628866
1165,-0.02173913043478226,90,0.4341000000000623,0.02575107296137339
1166,-0.1413043478260868,79,0.43370000000006237,0.025728987993138937
1167,-0.9891304347826086,1,0.4335000000000624,0.02570694087403599
1168,3.0,92,0.4326000000000625,0.026541095890410957
1169,3.0,92,0.4323000000000625,0.02737382378100941
1170,-0.18478260869565222,75,0.43200000000006256,0.02735042735042735
1171,-0.9891304347826086,1,0.4318000000000626,0.027327070879590094
1172,-0.11956521739130432,81,0.4315000000000626,0.027303754266211604
1173,-0.2717391304347825,67,0.43100000000006267,0.027280477408354646
1174,-0.032608695652173725,89,0.43040000000006273,0.027257240204429302
1175,-0.01086956521739102,91,0.4297000000000628,0.02723404255319149
1176,-0.28260869565217384,66,0.42940000000006284,0.027210884353741496
1177,3.0,92,0.4290000000000629,0.028037383177570093
1178,-0.9565217391304348,4,0.42850000000006294,0.02801358234295416
1179,-0.6086956521739131,36,0.428100000000063,0.027989821882951654
1180,-0.043478260869564966,88,0.4272000000000631,0.027966101694915254
1181,-0.09782608695652151,83,0.42650000000006316,0.0279424216765453
1182,-0.032608695652173725,89,0.42570000000006325,0.027918781725888325
1183,-0.2065217391304347,73,0.4253000000000633,0.027895181741335588
1184,-0.08695652173913038,84,0.4250000000000633,0.02787162162162162
1185,-0.04347826086956508,88,0.42460000000006337,0.027848101265822784
1186,-0.04347826086956508,88,0.4241000000000634,0.02782462057335582
1187,-0.13043478260869557,80,0.4236000000000635,0.02780117944397641
1188,-0.05434782608695632,87,0.42290000000006356,0.027777777777777776
1189,-0.9891304347826086,1,0.4227000000000636,0.027754415475189236
1190,-0.26086956521739113,68,0.42220000000006364,0.02773109243697479
1191,-0.05434782608695632,87,0.4216000000000637,0.027707808564231738
1192,-0.06521739130434767,86,0.4208000000000638,0.027684563758389263
1193,-0.08695652173913038,84,0.4205000000000638,0.027661357921207042
1194,-0.05434782608695632,87,0.4198000000000639,0.02763819095477387
1195,-0.14130434782608692,79,0.41950000000006393,0.027615062761506277
1196,-0.7391304347826086,24,0.41920000000006397,0.027591973244147156
1197,-0.26086956521739124,68,0.418800000000064,0.02756892230576441
1198,-0.03260869565217395,89,0.41860000000006403,0.027545909849749584
1199,-0.1413043478260868,79,0.4178000000000641,0.027522935779816515
1200,-0.04347826086956519,88,0.41680000000006423,0.0275
1201,-0.010869565217390798,91,0.4153000000000644,0.027477102414654453
1202,-0.032608695652173836,89,0.4146000000000645,0.02745424292845258
1203,-0.032608695652173836,89,0.4143000000000645,0.02743142144638404
1204,-0.032608695652173836,89,0.41390000000006455,0.027408637873754152
1205,-0.13043478260869568,80,0.41370000000006457,0.027385892116182572
1206,-0.05434782608695654,87,0.4134000000000646,0.02736318407960199
1207,-0.2717391304347825,67,0.41290000000006466,0.027340513670256836
1208,-0.14130434782608692,79,0.4124000000000647,0.027317880794701987
1209,-0.11956521739130421,81,0.41200000000006476,0.02729528535980149
1210,-0.032608695652173614,89,0.4109000000000649,0.02727272727272727
1211,-0.4130434782608695,54,0.4107000000000649,0.027250206440957887
1212,-0.032608695652173836,89,0.409700000000065,0.027227722772277228
1213,-0.7391304347826086,24,0.40930000000006506,0.02720527617477329
1214,-0.10869565217391286,82,0.4088000000000651,0.027182866556836903
1215,-0.032608695652173725,89,0.4080000000000652,0.027160493827160494
1216,-0.021739130434782594,90,0.40750000000006525,0.027138157894736843
1217,-0.06521739130434778,86,0.4071000000000653,0.027115858668857847
1218,-0.9891304347826086,1,0.4069000000000653,0.027093596059113302
1219,3.0,92,0.4064000000000654,0.02789171452009844
1220,-0.1413043478260868,79,0.40590000000006543,0.027868852459016394
1221,-0.15217391304347816,78,0.4054000000000655,0.027846027846027847
1222,-0.10869565217391286,82,0.40490000000006554,0.027823240589198037
1223,-0.04347826086956508,88,0.4043000000000656,0.027800490596892886
1224,-0.07608695652173891,85,0.4035000000000657,0.027777777777777776
1225,-0.0326086956521735,89,0.4024000000000658,0.027755102040816326
1226,-0.01086956521739113,91,0.40130000000006594,0.02773246329526917
1227,-0.06521739130434756,86,0.400600000000066,0.027709861450692746
1228,-0.032608695652173836,89,0.40030000000006605,0.02768729641693811
1229,-0.3043478260869563,64,0.3997000000000661,0.027664768104149716
1230,-0.07608695652173902,85,0.39920000000006617,0.027642276422764227
1231,3.0,92,0.3987000000000662,0.02843216896831844
1232,-0.032608695652173725,89,0.3981000000000663,0.028409090909090908
1233,-0.01086956521739113,91,0.39740000000006637,0.028386050283860504
1234,-0.010869565217390798,91,0.3961000000000665,0.028363047001620744
1235,3.0,92,0.3952000000000666,0.029149797570850202
1236,-0.3152173913043478,63,0.39480000000006665,0.02912621359223301
1237,-0.021739130434782372,90,0.39390000000006675,0.02910266774454325
1238,-0.2934782608695652,65,0.3937000000000668,0.029079159935379646
1239,-0.021739130434782372,90,0.39290000000006686,0.029055690072639227
1240,-0.10869565217391286,82,0.39230000000006693,0.02903225806451613
1241,-0.05434782608695654,87,0.39210000000006695,0.029008863819500404
1242,-0.03260869565217395,89,0.391900000000067,0.028985507246376812
1243,-0.05434782608695654,87,0.39130000000006704,0.028962188254223652
1244,-0.043478260869564744,88,0.39020000000006716,0.028938906752411574
1245,-0.10869565217391286,82,0.3896000000000672,0.02891566265060241
1246,-0.01086956521739113,91,0.38860000000006734,0.028892455858747994
1247,-0.3804347826086957,57,0.38840000000006736,0.028869286287089013
1248,3.0,92,0.38770000000006744,0.029647435897435896
1249,-0.04347826086956519,88,0.38670000000006755,0.029623698959167333
1250,-0.0760869565217388,85,0.38590000000006763,0.0296
1251,-0.043478260869564966,88,0.3852000000000677,0.029576338928856916
1252,-0.06521739130434778,86,0.38490000000006774,0.029552715654952075
1253,3.0,92,0.3844000000000678,0.030327214684756583
1254,-0.0652173913043479,86,0.38380000000006786,0.030303030303030304
1255,-0.01086956521739102,91,0.38300000000006795,0.030278884462151396
1256,-0.5217391304347826,44,0.382700000000068,0.030254777070063694
1257,-0.032608695652173725,89,0.38210000000006805,0.030230708035003977
1258,-0.09782608695652151,83,0.38120000000006815,0.030206677265500796
1259,-0.04347826086956508,88,0.38050000000006823,0.030182684670373314
1260,-0.05434782608695621,87,0.3796000000000683,0.03015873015873016
1261,-0.2065217391304346,73,0.3790000000000684,0.03013481363996828
1262,-0.1413043478260868,79,0.37850000000006845,0.030110935023771792
1263,-0.010869565217390686,91,0.37650000000006867,0.030087094220110848
1264,-0.5108695652173914,45,0.3762000000000687,0.030063291139240507
1265,-0.04347826086956519,88,0.3755000000000688,0.030039525691699605
1266,-0.9891304347826086,1,0.3753000000000688,0.030015797788309637
1267,-0.032608695652173836,89,0.37490000000006884,0.02999210734017364
1268,-0.09782608695652151,83,0.37390000000006895,0.02996845425867508
1269,-0.05434782608695654,87,0.373400000000069,0.029944838455476755
1270,-0.06521739130434767,86,0.3726000000000691,0.029921259842519685
1271,-0.07608695652173914,85,0.37230000000006913,0.02989771833202203
1272,-0.02173913043478204,90,0.3710000000000693,0.029874213836477988
1273,-0.10869565217391286,82,0.37030000000006935,0.029850746268656716
1274,3.0,92,0.3699000000000694,0.030612244897959183
1275,-0.054347826086955764,87,0.3681000000000696,0.03058823529411765
1276,-0.02173913043478226,90,0.3669000000000697,0.030564263322884012
1277,-0.01086956521739113,91,0.3661000000000698,0.030540328895849646
1278,-0.10869565217391308,82,0.36590000000006984,0.03051643192488263
1279,-0.07608695652173902,85,0.3654000000000699,0.03049257232212666
1280,-0.05434782608695621,87,0.36450000000007,0.03046875
1281,-0.19565217391304346,74,0.36430000000007,0.03044496487119438
1282,-0.15217391304347816,78,0.36380000000007007,0.030421216848673948
1283,-0.17391304347826075,76,0.3634000000000701,0.030397505845674203
1284,-0.04347826086956508,88,0.36290000000007017,0.030373831775700934
1285,-0.032608695652173836,89,0.36210000000007025,0.030350194552529183
1286,-0.08695652173913027,84,0.3616000000000703,0.030326594090202177
1287,-0.032608695652173836,89,0.36120000000007035,0.030303030303030304
1288,-0.07608695652173914,85,0.3609000000000704,0.030279503105590064
1289,-0.1630434782608695,77,0.36050000000007043,0.030256012412723042
1290,3.0000000000000004,92,0.35870000000007063,0.031007751937984496
1291,-0.06521739130434778,86,0.35840000000007066,0.030983733539891558
1292,3.0,92,0.35740000000007077,0.03173374613003096
1293,3.0,92,0.35660000000007086,0.03248259860788863
1294,-0.09782608695652173,83,0.3563000000000709,0.03245749613601236
1295,-0.18478260869565222,75,0.3561000000000709,0.032432432432432434
1296,-0.17391304347826075,76,0.355500000000071,0.032407407407407406
1297,-0.9891304347826086,1,0.355300000000071,0.03238242097147263
1298,-0.2065217391304346,73,0.3546000000000711,0.032357473035439135
1299,-0.11956521739130432,81,0.3544000000000711,0.03233256351039261
1300,-0.05434782608695643,87,0.35390000000007116,0.03230769230769231
1301,-0.9891304347826086,1,0.3537000000000712,0.03228285933897002
1302,3.0,92,0.3535000000000712,0.03302611367127496
1303,-0.010869565217391353,91,0.35310000000007125,0.03300076745970836
1304,-0.043478260869564966,88,0.35220000000007134,0.032975460122699383
1305,-0.07608695652173914,85,0.35200000000007137,0.03295019157088123
1306,-0.13043478260869557,80,0.3516000000000714,0.032924961715160794
1307,-0.02173913043478226,90,0.3501000000000716,0.03289977046671767
1308,-0.19565217391304346,74,0.3499000000000716,0.03287461773700306
1309,-0.05434782608695632,87,0.3492000000000717,0.03284950343773873
1310,-0.10869565217391286,82,0.34860000000007174,0.03282442748091603
1311,-0.03260869565217339,89,0.3473000000000719,0.03279938977879481
1312,3.0,92,0.346300000000072,0.03353658536585366
1313,-0.05434782608695643,87,0.346000000000072,0.03351104341203351
1314,-0.05434782608695632,87,0.3453000000000721,0.0334855403348554
1315,-0.17391304347826053,76,0.3444000000000722,0.033460076045627375
1316,-0.5978260869565217,37,0.34400000000007225,0.03343465045592705
1317,-0.21739130434782605,72,0.34380000000007227,0.033409263477600606
1318,3.0,92,0.34310000000007235,0.03414264036418816
1319,-0.03260869565217395,89,0.34290000000007237,0.03411675511751327
1320,-0.7608695652173914,22,0.3425000000000724,0.03409090909090909
1321,-0.6956521739130435,28,0.34210000000007246,0.03406510219530658
1322,-0.021739130434781595,90,0.3397000000000727,0.0340393343419062
1323,-0.032608695652173614,89,0.3388000000000728,0.034013605442176874
1324,-0.021739130434781928,90,0.3365000000000731,0.033987915407854986
1325,-0.0760869565217388,85,0.3354000000000732,0.033962264150943396
1326,-0.07608695652173914,85,0.3352000000000732,0.033936651583710405
1327,-0.08695652173913038,84,0.33380000000007337,0.03391107761868877
1328,-0.06521739130434767,86,0.33320000000007344,0.0338855421686747
1329,-0.08695652173913038,84,0.3328000000000735,0.033860045146726865
